pos	callable_tn	callable_t
2176	4770	5953
2177	4771	5955
2178	4770	5959
2179	4775	5967
2180	4778	5980
2181	4785	5985
2182	4804	6001
2183	4821	6010
2184	4817	6000
2185	4829	6008
2186	4838	6018
2187	4845	6026
2188	4837	6033
2189	4849	6037
2190	4850	6044
2191	4853	6045
2192	4855	6052
2193	4856	6061
2194	4870	6078
2195	4876	6081
2196	4878	6081
2197	4883	6094
2198	4885	6095
2199	4894	6092
2200	4896	6093
2201	4910	6103
2202	4925	6111
2203	4927	6118
2204	4924	6125
2205	4931	6124
2206	4957	6150
2207	4960	6157
2208	4967	6164
2209	4973	6172
2210	4987	6185
2211	4994	6206
2212	4996	6209
2213	4995	6219
2214	5003	6234
2215	5014	6243
2216	5016	6243
2217	5029	6250
2218	5037	6255
2219	5039	6249
2220	5044	6248
2221	5056	6260
2222	5053	6251
2223	5052	6245
2224	5050	6245
2225	5056	6245
2226	5062	6243
2227	5067	6254
2228	5076	6267
2229	5082	6265
2230	5086	6262
2231	5089	6255
2232	5089	6260
2233	5098	6267
2234	5102	6266
2235	5110	6272
2236	5108	6274
2237	5099	6268
2238	5090	6265
2239	5094	6261
2240	5090	6258
2241	5089	6249
2242	5088	6246
2243	5099	6244
2244	5108	6247
2245	5112	6255
2246	5113	6250
2247	5118	6260
2248	5113	6255
2249	5126	6264
2250	5135	6272
2251	5141	6278
2252	5152	6290
2253	5151	6284
2254	5154	6286
2255	5156	6286
2256	5159	6285
2257	5155	6288
2258	5152	6287
2259	5147	6287
2260	5157	6294
2261	5160	6314
2262	5154	6310
2263	5158	6305
2264	5149	6296
2265	5151	6297
2266	5152	6307
2267	5148	6310
2268	5149	6311
2269	5147	6309
2270	5147	6305
2271	5154	6313
2272	5163	6323
2273	5155	6316
2274	5161	6315
2275	5158	6313
2276	5163	6320
2277	5168	6327
2278	5158	6314
2279	5155	6311
2280	5148	6312
2281	5152	6314
2282	5144	6304
2283	5138	6292
2284	5143	6296
2285	5140	6282
2286	5143	6285
2287	5145	6281
2288	5142	6279
2289	5153	6289
2290	5151	6282
2291	5143	6268
2292	5145	6268
2293	5152	6271
2294	5148	6267
2295	5156	6273
2296	5154	6277
2297	5155	6276
2298	5158	6272
2299	5162	6269
2300	5163	6263
2301	5159	6257
2302	5153	6253
2303	5147	6232
2304	5142	6222
2305	5142	6220
2306	5140	6221
2307	5141	6216
2308	5148	6217
2309	5143	6212
2310	5144	6210
2311	5146	6212
2312	5144	6209
2313	5145	6209
2314	5145	6209
2315	5141	6211
2316	5143	6221
2317	5142	6224
2318	5149	6232
2319	5144	6224
2320	5149	6222
2321	5150	6222
2322	5153	6223
2323	5149	6206
2324	5150	6217
2325	5161	6218
2326	5160	6228
2327	5164	6230
2328	5166	6235
2329	5166	6230
2330	5168	6227
2331	5172	6222
2332	5173	6220
2333	5181	6222
2334	5184	6224
2335	5182	6230
2336	5182	6227
2337	5194	6237
2338	5192	6239
2339	5207	6248
2340	5216	6256
2341	5219	6275
2342	5208	6269
2343	5203	6264
2344	5215	6280
2345	5213	6286
2346	5216	6296
2347	5221	6297
2348	5219	6288
2349	5216	6284
2350	5217	6284
2351	5221	6288
2352	5222	6292
2353	5225	6305
2354	5230	6314
2355	5233	6312
2356	5238	6317
2357	5241	6319
2358	5240	6315
2359	5246	6323
2360	5245	6317
2361	5257	6326
2362	5262	6322
2363	5255	6324
2364	5258	6326
2365	5257	6323
2366	5264	6317
2367	5263	6317
2368	5263	6327
2369	5264	6333
2370	5267	6344
2371	5275	6354
2372	5282	6360
2373	5287	6374
2374	5290	6387
2375	5299	6414
2376	5308	6422
2377	5309	6418
2378	5309	6419
2379	5320	6425
2380	5327	6440
2381	5325	6441
2382	5318	6431
2383	5320	6432
2384	5323	6434
2385	5327	6433
2386	5323	6430
2387	5319	6427
2388	5325	6428
2389	5321	6431
2390	5323	6432
2391	5326	6424
2392	5322	6419
2393	5278	6378
2394	5313	6419
2395	5314	6421
2396	5317	6438
2397	5321	6446
2398	5324	6441
2399	5333	6453
2400	5338	6462
2401	5331	6467
2402	5338	6460
2403	5339	6466
2404	5336	6468
2405	5339	6477
2406	5338	6477
2407	5336	6465
2408	5330	6457
2409	5330	6458
2410	5326	6441
2411	5324	6453
2412	5322	6459
2413	5326	6466
2414	5326	6469
2415	5327	6477
2416	5333	6477
2417	5333	6476
2418	5331	6481
2419	5334	6469
2420	5325	6457
2421	5320	6451
2422	5320	6453
2423	5325	6453
2424	5318	6439
2425	5322	6452
2426	5319	6446
2427	5322	6445
2428	5326	6441
2429	5325	6432
2430	5324	6438
2431	5321	6440
2432	5324	6440
2433	5327	6431
2434	5330	6423
2435	5320	6419
2436	5317	6416
2437	5316	6420
2438	5312	6416
2439	5306	6406
2440	5295	6404
2441	5294	6398
2442	5285	6394
2443	5271	6393
2444	5268	6380
2445	5264	6379
2446	5259	6365
2447	5249	6351
2448	5249	6350
2449	5253	6338
2450	5247	6329
2451	5233	6304
2452	5228	6289
2453	5217	6281
2454	5208	6272
2455	5201	6248
2456	5204	6246
2457	5204	6245
2458	5200	6237
2459	5195	6222
2460	5204	6216
2461	5198	6207
2462	5199	6210
2463	5201	6195
2464	5192	6189
2465	5196	6186
2466	5207	6188
2467	5203	6186
2468	5197	6193
2469	5193	6188
2470	5193	6182
2471	5192	6177
2472	5195	6166
2473	5201	6176
2474	5202	6183
2475	5197	6169
2476	5188	6155
2477	5184	6145
2478	5187	6141
2479	5187	6147
2480	5188	6145
2481	5184	6142
2482	5185	6144
2483	5182	6143
2484	5179	6153
2485	5177	6158
2486	5180	6167
2487	5200	6193
2488	5206	6215
2489	5216	6225
2490	5227	6236
2491	5230	6234
2492	5235	6249
2493	5236	6259
2494	5255	6288
2495	5254	6293
2496	5262	6307
2497	5270	6328
2498	5273	6326
2499	5283	6331
2500	5293	6344
2501	5302	6358
2502	5304	6367
2503	5309	6373
2504	5317	6378
2505	5325	6394
2506	5335	6403
2507	5348	6416
2508	5362	6434
2509	5365	6441
2510	5377	6457
2511	5383	6465
2512	5390	6468
2513	5403	6489
2514	5409	6503
2515	5409	6506
2516	5414	6530
2517	5421	6552
2518	5425	6546
2519	5438	6574
2520	5443	6587
2521	5444	6597
2522	5450	6613
2523	5460	6623
2524	5461	6633
2525	5462	6638
2526	5461	6634
2527	5452	6634
2528	5453	6632
2529	5455	6634
2530	5458	6638
2531	5472	6649
2532	5477	6656
2533	5478	6664
2534	5475	6673
2535	5477	6676
2536	5485	6690
2537	5493	6700
2538	5500	6710
2539	5506	6719
2540	5510	6730
2541	5510	6732
2542	5511	6740
2543	5514	6765
2544	5516	6760
2545	5512	6756
2546	5508	6758
2547	5518	6766
2548	5524	6777
2549	5534	6783
2550	5531	6776
2551	5529	6787
2552	5523	6785
2553	5521	6783
2554	5526	6785
2555	5536	6786
2556	5527	6786
2557	5520	6780
2558	5524	6777
2559	5528	6776
2560	5517	6767
2561	5507	6748
2562	5496	6744
2563	5483	6732
2564	5475	6713
2565	5476	6710
2566	5475	6700
2567	5464	6680
2568	5458	6666
2569	5454	6650
2570	5440	6639
2571	5433	6621
2572	5432	6616
2573	5430	6610
2574	5429	6599
2575	5422	6591
2576	5421	6583
2577	5424	6584
2578	5427	6586
2579	5430	6584
2580	5436	6579
2581	5430	6561
2582	5428	6559
2583	5424	6566
2584	5411	6545
2585	5404	6537
2586	5407	6532
2587	5407	6520
2588	5400	6512
2589	5398	6506
2590	5387	6496
2591	5379	6496
2592	5375	6478
2593	5371	6468
2594	5375	6467
2595	5367	6438
2596	5361	6428
2597	5365	6435
2598	5360	6434
2599	5349	6426
2600	5345	6416
2601	5346	6418
2602	5354	6423
2603	5342	6414
2604	5335	6412
2605	5333	6409
2606	5334	6410
2607	5327	6396
2608	5325	6400
2609	5321	6391
2610	5324	6383
2611	5319	6386
2612	5319	6387
2613	5315	6377
2614	5318	6372
2615	5312	6377
2616	5312	6371
2617	5304	6364
2618	5303	6354
2619	5309	6341
2620	5300	6339
2621	5298	6336
2622	5300	6343
2623	5301	6347
2624	5297	6342
2625	5296	6346
2626	5292	6343
2627	5293	6341
2628	5288	6341
2629	5285	6336
2630	5291	6334
2631	5288	6328
2632	5288	6335
2633	5295	6346
2634	5298	6343
2635	5303	6350
2636	5305	6350
2637	5305	6361
2638	5309	6358
2639	5305	6357
2640	5299	6363
2641	5301	6365
2642	5299	6372
2643	5301	6376
2644	5304	6381
2645	5306	6381
2646	5305	6381
2647	5308	6386
2648	5316	6394
2649	5315	6391
2650	5315	6384
2651	5319	6379
2652	5323	6391
2653	5327	6405
2654	5319	6408
2655	5325	6414
2656	5330	6419
2657	5331	6437
2658	5326	6440
2659	5330	6447
2660	5336	6459
2661	5338	6459
2662	5336	6460
2663	5340	6464
2664	5339	6459
2665	5337	6456
2666	5338	6465
2667	5339	6461
2668	5344	6464
2669	5341	6461
2670	5340	6463
2671	5343	6469
2672	5340	6465
2673	5343	6460
2674	5337	6464
2675	5330	6455
2676	5329	6459
2677	5322	6450
2678	5315	6440
2679	5315	6436
2680	5318	6437
2681	5313	6431
2682	5307	6429
2683	5306	6426
2684	5307	6427
2685	5308	6434
2686	5305	6427
2687	5302	6429
2688	5302	6423
2689	5303	6424
2690	5296	6416
2691	5287	6406
2692	5292	6404
2693	5290	6395
2694	5288	6400
2695	5288	6397
2696	5292	6401
2697	5280	6388
2698	5280	6385
2699	5283	6386
2700	5281	6389
2701	5286	6394
2702	5269	6364
2703	5265	6359
2704	5261	6349
2705	5250	6336
2706	5252	6340
2707	5257	6347
2708	5256	6353
2709	5260	6356
2710	5264	6364
2711	5258	6360
2712	5259	6367
2713	5253	6367
2714	5246	6360
2715	5247	6362
2716	5229	6339
2717	5225	6331
2718	5218	6327
2719	5217	6328
2720	5217	6327
2721	5209	6317
2722	5207	6320
2723	5204	6310
2724	5201	6306
2725	5200	6306
2726	5194	6298
2727	5192	6297
2728	5190	6298
2729	5191	6295
2730	5187	6277
2731	5182	6278
2732	5172	6272
2733	5165	6254
2734	5164	6248
2735	5165	6255
2736	5169	6256
2737	5172	6253
2738	5170	6252
2739	5170	6250
2740	5167	6250
2741	5165	6248
2742	5162	6248
2743	5163	6244
2744	5160	6243
2745	5155	6237
2746	5152	6248
2747	5146	6248
2748	5141	6253
2749	5136	6253
2750	5134	6260
2751	5131	6258
2752	5137	6259
2753	5128	6256
2754	5128	6255
2755	5128	6250
2756	5133	6254
2757	5129	6252
2758	5122	6242
2759	5127	6234
2760	5125	6240
2761	5122	6232
2762	5130	6232
2763	5129	6232
2764	5122	6223
2765	5133	6237
2766	5135	6250
2767	5136	6253
2768	5135	6255
2769	5141	6268
2770	5141	6279
2771	5150	6289
2772	5150	6291
2773	5155	6293
2774	5156	6297
2775	5145	6283
2776	5143	6267
2777	5133	6263
2778	5136	6265
2779	5142	6267
2780	5139	6266
2781	5136	6268
2782	5138	6267
2783	5140	6270
2784	5145	6270
2785	5147	6268
2786	5139	6264
2787	5141	6260
2788	5144	6257
2789	5146	6260
2790	5143	6255
2791	5138	6254
2792	5147	6268
2793	5153	6274
2794	5141	6268
2795	5133	6257
2796	5131	6252
2797	5131	6253
2798	5125	6251
2799	5126	6254
2800	5125	6258
2801	5126	6266
2802	5130	6270
2803	5132	6276
2804	5140	6290
2805	5133	6285
2806	5136	6286
2807	5137	6281
2808	5144	6274
2809	5162	6291
2810	5150	6296
2811	5149	6301
2812	5153	6311
2813	5147	6309
2814	5145	6307
2815	5140	6300
2816	5136	6293
2817	5136	6292
2818	5155	6321
2819	5156	6324
2820	5161	6330
2821	5167	6322
2822	5160	6317
2823	5168	6317
2824	5160	6317
2825	5164	6314
2826	5161	6315
2827	5158	6315
2828	5166	6321
2829	5177	6329
2830	5171	6326
2831	5173	6336
2832	5172	6333
2833	5181	6339
2834	5183	6339
2835	5174	6335
2836	5185	6335
2837	5187	6341
2838	5182	6340
2839	5182	6344
2840	5174	6344
2841	5174	6342
2842	5175	6342
2843	5174	6342
2844	5184	6354
2845	5180	6365
2846	5174	6365
2847	5173	6366
2848	5165	6356
2849	5178	6369
2850	5188	6368
2851	5188	6365
2852	5191	6378
2853	5196	6379
2854	5183	6369
2855	5180	6362
2856	5175	6374
2857	5176	6375
2858	5170	6378
2859	5178	6380
2860	5180	6381
2861	5180	6381
2862	5181	6382
2863	5172	6383
2864	5183	6388
2865	5174	6387
2866	5181	6396
2867	5190	6408
2868	5187	6404
2869	5185	6400
2870	5186	6394
2871	5180	6392
2872	5177	6393
2873	5175	6389
2874	5177	6395
2875	5175	6392
2876	5178	6397
2877	5178	6408
2878	5173	6400
2879	5170	6387
2880	5174	6387
2881	5172	6388
2882	5168	6391
2883	5171	6386
2884	5175	6398
2885	5157	6386
2886	5152	6383
2887	5159	6388
2888	5144	6371
2889	5142	6360
2890	5137	6360
2891	5140	6358
2892	5139	6358
2893	5143	6366
2894	5130	6338
2895	5115	6318
2896	5108	6315
2897	5091	6296
2898	5089	6290
2899	5090	6282
2900	5093	6272
2901	5090	6271
2902	5093	6277
2903	5086	6278
2904	5086	6275
2905	5087	6276
2906	5086	6265
2907	5087	6267
2908	5081	6264
2909	5077	6258
2910	5071	6262
2911	5078	6267
2912	5092	6274
2913	5091	6275
2914	5083	6267
2915	5090	6281
2916	5082	6278
2917	5087	6277
2918	5088	6260
2919	5091	6265
2920	5084	6261
2921	5076	6250
2922	5074	6250
2923	5068	6240
2924	5065	6235
2925	5061	6236
2926	5065	6234
2927	5072	6237
2928	5059	6238
2929	5064	6253
2930	5059	6247
2931	5050	6243
2932	5046	6229
2933	5041	6229
2934	5039	6227
2935	5033	6229
2936	5029	6238
2937	5021	6234
2938	5032	6237
2939	5038	6240
2940	5034	6243
2941	5037	6244
2942	5039	6250
2943	5032	6243
2944	5041	6250
2945	5044	6255
2946	5045	6262
2947	5047	6262
2948	5052	6267
2949	5049	6261
2950	5053	6258
2951	5050	6263
2952	5046	6259
2953	5032	6247
2954	5027	6247
2955	5026	6239
2956	5022	6225
2957	5022	6229
2958	5021	6226
2959	5021	6230
2960	5023	6235
2961	5022	6234
2962	5020	6233
2963	5020	6230
2964	5019	6229
2965	5017	6231
2966	5021	6235
2967	5026	6236
2968	5024	6235
2969	5033	6243
2970	5037	6243
2971	5030	6248
2972	5031	6249
2973	5028	6258
2974	5032	6266
2975	5035	6260
2976	5023	6263
2977	5017	6261
2978	5007	6263
2979	5011	6261
2980	5003	6254
2981	4991	6248
2982	4983	6249
2983	4971	6252
2984	4972	6259
2985	4982	6268
2986	4977	6269
2987	4971	6272
2988	4964	6263
2989	4966	6262
2990	4970	6268
2991	4970	6268
2992	4975	6267
2993	4969	6251
2994	4958	6245
2995	4952	6232
2996	4944	6229
2997	4945	6226
2998	4942	6233
2999	4947	6246
3000	4942	6243
3001	4936	6240
3002	4942	6246
3003	4946	6250
3004	4959	6250
3005	4963	6250
3006	4953	6247
3007	4963	6256
3008	4958	6253
3009	4955	6245
3010	4949	6237
3011	4957	6243
3012	4947	6225
3013	4942	6219
3014	4938	6223
3015	4936	6214
3016	4960	6231
3017	4966	6253
3018	4952	6240
3019	4954	6236
3020	4960	6239
3021	4949	6228
3022	4946	6227
3023	4947	6230
3024	4949	6235
3025	4941	6225
3026	4930	6217
3027	4932	6218
3028	4934	6214
3029	4940	6211
3030	4936	6208
3031	4934	6203
3032	4933	6202
3033	4929	6197
3034	4932	6205
3035	4931	6202
3036	4929	6185
3037	4925	6176
3038	4930	6189
3039	4919	6181
3040	4920	6179
3041	4928	6189
3042	4932	6181
3043	4937	6187
3044	4929	6187
3045	4935	6193
3046	4934	6199
3047	4929	6191
3048	4945	6210
3049	4947	6218
3050	4946	6224
3051	4935	6219
3052	4934	6214
3053	4934	6214
3054	4938	6214
3055	4941	6216
3056	4938	6225
3057	4934	6228
3058	4930	6224
3059	4919	6216
3060	4915	6211
3061	4909	6205
3062	4903	6195
3063	4895	6189
3064	4888	6177
3065	4887	6174
3066	4904	6181
3067	4899	6171
3068	4900	6167
3069	4902	6168
3070	4899	6165
3071	4901	6167
3072	4895	6165
3073	4899	6167
3074	4889	6158
3075	4888	6152
3076	4899	6157
3077	4909	6164
3078	4899	6172
3079	4897	6163
3080	4891	6152
3081	4894	6154
3082	4879	6146
3083	4878	6148
3084	4873	6137
3085	4879	6151
3086	4888	6156
3087	4886	6158
3088	4885	6146
3089	4887	6150
3090	4879	6142
3091	4870	6129
3092	4863	6115
3093	4856	6083
3094	4867	6079
3095	4864	6079
3096	4863	6069
3097	4857	6068
3098	4856	6069
3099	4850	6060
3100	4845	6050
3101	4834	6054
3102	4835	6040
3103	4837	6038
3104	4813	6010
3105	4479	5762
3110	4804	6020
3111	4799	6014
3112	4786	6014
3113	4790	6020
3114	4780	6024
3115	4791	6031
3116	4797	6029
3117	4795	6028
3118	4803	6034
3119	4804	6035
3120	4796	6030
3121	4797	6027
3122	4792	6027
3123	4784	6021
3124	4780	6019
3125	4786	6022
3126	4803	6037
3127	4793	6025
3128	4800	6025
3129	4816	6039
3130	4819	6048
3131	4816	6051
3132	4808	6050
3133	4809	6055
3134	4805	6052
3135	4805	6045
3136	4797	6040
3137	4797	6026
3138	4791	6023
3139	4787	6017
3140	4790	6012
3141	4786	6020
3142	4782	6027
3143	4792	6035
3144	4784	6026
3145	4781	6022
3146	4781	6035
3147	4783	6035
3148	4790	6049
3149	4787	6054
3150	4773	6044
3151	4783	6049
3152	4785	6058
3153	4779	6062
3154	4784	6055
3155	4778	6048
3156	4781	6052
3157	4777	6074
3158	4777	6071
3159	4777	6070
3160	4768	6068
3161	4771	6062
3162	4779	6083
3163	4785	6077
3164	4790	6076
3165	4792	6078
3166	4781	6078
3167	4787	6078
3168	4783	6073
3169	4780	6076
3170	4781	6070
3171	4784	6071
3172	4784	6060
3173	4780	6058
3174	4798	6083
3175	4799	6082
3176	4793	6075
3177	4796	6082
3178	4794	6090
3179	4799	6099
3180	4802	6094
3181	4804	6098
3182	4802	6111
3183	4805	6116
3184	4801	6116
3185	4794	6110
3186	4789	6113
3187	4783	6119
3188	4791	6123
3189	4794	6127
3190	4790	6117
3191	4798	6120
3192	4800	6121
3193	4798	6118
3194	4799	6107
3195	4791	6100
3196	4792	6089
3197	4795	6092
3198	4787	6091
3199	4794	6105
3200	4791	6104
3201	4787	6107
3202	4784	6110
3203	4799	6120
3204	4807	6138
3205	4805	6132
3206	4812	6142
3207	4810	6132
3208	4813	6136
3209	4813	6132
3210	4811	6132
3211	4809	6126
3212	4813	6142
3213	4804	6139
3214	4802	6133
3215	4794	6137
3216	4783	6123
3217	4777	6112
3218	4773	6104
3219	4772	6088
3220	4767	6088
3221	4759	6082
3222	4760	6082
3223	4762	6084
3224	4760	6086
3225	4759	6081
3226	4755	6082
3227	4739	6075
3228	4736	6068
3229	4739	6068
3230	4729	6068
3231	4737	6071
3232	4739	6077
3233	4741	6072
3234	4732	6075
3235	4724	6065
3236	4723	6065
3237	4712	6063
3238	4698	6046
3239	4698	6049
3240	4711	6057
3241	4702	6050
3242	4704	6045
3243	4699	6037
3244	4690	6026
3245	4686	6028
3246	4684	6031
3247	4675	6021
3248	4669	6016
3249	4683	6010
3250	4673	6002
3251	4669	5999
3252	4652	5987
3253	4654	5989
3254	4644	5985
3255	4642	5978
3256	4652	5984
3257	4655	5982
3258	4658	5983
3259	4658	5975
3260	4666	5980
3261	4667	5982
3262	4656	5977
3263	4657	5976
3264	4643	5970
3265	4646	5969
3266	4655	5969
3267	4663	5978
3268	4664	5983
3269	4669	5984
3270	4666	5993
3271	4670	5992
3272	4675	5996
3273	4672	5993
3274	4672	5995
3275	4678	5999
3276	4685	5997
3277	4679	5988
3278	4684	5992
3279	4688	6003
3280	4684	5995
3281	4690	6003
3282	4689	6007
3283	4681	6012
3284	4682	6021
3285	4683	6032
3286	4689	6026
3287	4688	6035
3288	4682	6021
3289	4694	6032
3290	4705	6043
3291	4708	6055
3292	4716	6069
3293	4719	6071
3294	4720	6078
3295	4718	6088
3296	4733	6100
3297	4721	6100
3298	4726	6095
3299	4722	6107
3300	4727	6115
3301	4730	6125
3302	4724	6129
3303	4729	6140
3304	4742	6152
3307	4755	6169
3308	4746	6162
3309	4746	6163
3310	4762	6178
3311	4769	6196
3312	4775	6212
3313	4773	6221
3314	4779	6224
3315	4781	6224
3316	4784	6223
3317	4783	6231
3318	4798	6248
3319	4794	6240
3320	4795	6261
3321	4807	6271
3322	4813	6264
3323	4821	6269
3324	4817	6277
3325	4818	6280
3326	4822	6275
3327	4823	6286
3328	4829	6300
3329	4831	6303
3330	4838	6311
3331	4831	6305
3332	4827	6299
3333	4823	6290
3334	4814	6273
3335	4822	6272
3336	4822	6267
3337	4824	6270
3338	4827	6268
3339	4828	6278
3340	4837	6284
3341	4841	6294
3342	4843	6300
3343	4843	6297
3344	4842	6300
3345	4841	6294
3346	4831	6305
3347	4831	6309
3348	4824	6303
3349	4808	6285
3350	4814	6293
3351	4828	6288
3352	4830	6283
3353	4850	6301
3354	4847	6298
3355	4852	6299
3356	4833	6286
3357	4819	6278
3358	4823	6277
3359	4830	6288
3360	4827	6285
3361	4828	6281
3362	4838	6279
3363	4840	6273
3364	4840	6266
3365	4827	6267
3366	4818	6268
3367	4823	6261
3368	4815	6256
3369	4811	6257
3370	4813	6262
3371	4813	6258
3372	4802	6247
3373	4798	6243
3374	4794	6242
3375	4792	6238
3376	4793	6241
3377	4797	6252
3378	4791	6256
3379	4788	6264
3380	4781	6263
3381	4783	6270
3382	4783	6266
3383	4787	6283
3384	4789	6281
3385	4795	6278
3386	4797	6275
3387	4795	6267
3388	4784	6265
3389	4782	6276
3390	4774	6280
3391	4781	6277
3392	4763	6266
3393	4773	6268
3394	4788	6272
3395	4788	6274
3396	4781	6272
3397	4788	6267
3398	4795	6274
3399	4801	6288
3400	4812	6318
3401	4815	6305
3402	4802	6300
3403	4807	6312
3404	4800	6305
3405	4796	6310
3406	4815	6334
3407	4817	6338
3408	4842	6359
3409	4836	6368
3410	4835	6370
3411	4839	6374
3412	4836	6367
3413	4844	6374
3414	4848	6394
3415	4860	6401
3416	4863	6399
3417	4869	6409
3418	4849	6398
3419	4855	6413
3420	4868	6433
3421	4866	6433
3422	4879	6440
3423	4873	6443
3424	4880	6451
3425	4882	6446
3426	4876	6431
3427	4871	6423
3428	4867	6407
3429	4873	6415
3430	4876	6416
3431	4876	6428
3432	4881	6428
3433	4871	6424
3434	4875	6433
3435	4873	6439
3436	4868	6436
3437	4867	6433
3438	4871	6438
3439	4873	6453
3440	4870	6460
3441	4869	6469
3442	4888	6493
3443	4883	6494
3444	4894	6503
3445	4896	6510
3446	4903	6513
3447	4917	6531
3448	4926	6541
3449	4943	6562
3450	4944	6560
3451	4941	6545
3452	4947	6550
3453	4953	6555
3454	4959	6564
3455	4993	6585
3456	4979	6580
3457	4977	6578
3458	4983	6594
3459	4984	6583
3460	4994	6600
3461	5008	6623
3462	5001	6633
3463	5004	6643
3464	5022	6651
3465	5018	6655
3466	5030	6677
3467	5035	6680
3468	5049	6693
3469	5054	6691
3470	5047	6692
3471	5053	6698
3472	5059	6715
3473	5085	6742
3474	5078	6743
3475	5078	6753
3476	5091	6765
3477	5112	6779
3478	5126	6788
3479	5132	6793
3480	5144	6788
3481	5146	6793
3482	5168	6810
3483	5190	6836
3484	5195	6842
3485	5221	6862
3486	5243	6885
3487	5252	6887
3488	5267	6892
3489	5268	6899
3490	5273	6901
3491	5281	6917
3492	5411	7030
3493	5415	7046
3494	5434	7066
3495	5445	7076
3496	5471	7105
3497	5492	7129
3498	5504	7137
3499	5521	7157
3500	5530	7166
3501	5529	7161
3502	5541	7180
3503	5551	7202
3504	5557	7226
3505	5598	7254
3506	5631	7285
3507	5639	7294
3508	5650	7294
3509	5668	7302
3510	5681	7302
3511	5691	7313
3512	5699	7314
3513	5679	7315
3514	5662	7306
3515	5672	7314
3516	5661	7310
3517	5649	7295
3518	5672	7315
3519	5692	7329
3520	5703	7330
3521	5724	7347
3522	5730	7352
3523	5747	7349
3524	5767	7358
3525	5791	7382
3526	5808	7400
3527	5829	7419
3528	5834	7422
3529	5845	7425
3530	5829	7403
3531	5829	7403
3532	5833	7415
3533	5830	7412
3534	5838	7408
3535	5842	7411
3536	5838	7415
3537	5847	7419
3538	5861	7430
3539	5886	7457
3540	5905	7473
3541	5908	7468
3542	5920	7475
3543	5914	7476
3544	5920	7478
3545	5924	7474
3546	5912	7456
3547	5895	7449
3548	5906	7457
3549	5867	7422
3550	5879	7420
3551	5880	7423
3552	5889	7418
3553	5887	7414
3554	5875	7418
3555	5857	7413
3556	5849	7404
3557	5825	7379
3558	5822	7381
3559	5818	7374
3560	5829	7377
3561	5811	7371
3562	5793	7355
3563	5800	7358
3564	5795	7346
3565	5809	7352
3566	5815	7364
3567	5820	7376
3568	5815	7369
3569	5822	7376
3570	5832	7374
3571	5827	7368
3572	5821	7345
3573	5808	7336
3574	5794	7327
3575	5781	7320
3576	5753	7283
3577	5732	7275
3578	5726	7274
3579	5731	7273
3580	5738	7269
3581	5751	7266
3582	5748	7261
3583	5742	7280
3584	5751	7287
3585	5758	7296
3586	5752	7303
3587	5764	7310
3588	5748	7309
3589	5749	7309
3590	5737	7291
3591	5723	7278
3592	5709	7272
3593	5713	7275
3594	5705	7269
3595	5696	7255
3596	5713	7277
3597	5700	7270
3598	5691	7259
3599	5688	7267
3600	5675	7252
3601	5656	7235
3602	5667	7235
3603	5666	7241
3604	5659	7236
3605	5658	7238
3606	5645	7205
3607	5638	7194
3608	5651	7200
3609	5635	7193
